### median normalized coverage (count/total counts) per loci over all sample (script for calculation here)
chr11:108098367	0.7577840926452165
chr11:108098551	0.4381934677293327
chr11:108098711	0.4685778030464293
chr11:108099968	0.7340190090965135
chr11:108106473	0.4894875164257556
chr11:108114736	0.6446266102152959
chr11:108115481	0.33286047395148954
chr11:108115678	0.36333878887070375
chr11:108117675	0.44371291295130344
chr11:108119725	0.48498637846899983
chr11:108121358	0.3657328168633457
chr11:108121550	0.21793405698616358
chr11:108121754	0.24615384615384617
chr11:108122623	0.5251143272584813
chr11:108122809	0.3908967692394906
chr11:108123662	0.602979108428203
chr11:108124768	0.6135693215339233
chr11:108127046	0.8101313798586416
chr11:108128200	0.45664265523844255
chr11:108129745	0.5602680425692951
chr11:108137866	0.2808510638297872
chr11:108138063	0.3226818920796583
chr11:108139251	0.6005796020480308
chr11:108141791	0.34244104044346774
chr11:108142004	0.2925261155846445
chr11:108143164	0.3125698918279065
chr11:108143555	0.31912483138477304
chr11:108150189	0.40767921901586374
chr11:108150348	0.32246489016039676
chr11:108153462	0.37206851987520884
chr11:108153644	0.3184332252811006
chr11:108155024	0.47131899862077176
chr11:108158306	0.3407740269381276
chr11:108158464	0.253510724302097
chr11:108160344	0.42414390750648595
chr11:108160516	0.3815837116675487
chr11:108164281	0.4245241645469695
chr11:108165708	0.5618541185913515
chr11:108168089	0.32860322564790306
chr11:108170500	0.35412346466741107
chr11:108172345	0.4291023561729097
chr11:108172516	0.3472810888850421
chr11:108173676	0.49018877165337565
chr11:108175515	0.5096356295885212
chr11:108178610	0.37407844732638096
chr11:108180871	0.3340780709889554
chr11:108181064	0.2770174455034133
chr11:108183209	0.4907459864256959
chr11:108186705	0.5291309599125784
chr11:108188143	0.40420483390354267
chr11:108190662	0.23363138159792327
chr11:108190821	0.4634672086696167
chr11:108196056	0.21058236917267753
chr11:108196251	0.3115647251660683
chr11:108196942	0.3227583742210243
chr11:108198387	0.48165739257589035
chr11:108199781	0.4090950361233252
chr11:108200879	0.36213058743879206
chr11:108201041	0.5252228156791131
chr11:108202160	0.37328094302554027
chr11:108202341	0.20498955179120942
chr11:108202657	0.65675061034748
chr11:108203430	0.4450961624600993
chr11:108203559	0.7807395792499674
chr11:108204712	0.3861782618534589
chr11:108205708	0.6005586592178771
chr11:108206493	0.3842409197999272
chr11:108206681	0.41811197145120804
chr11:108213997	0.6222272928724697
chr11:108216435	0.22473234456340244
chr11:108216634	0.331922559628839
chr11:108218097	0.4983535078930449
chr11:108224505	0.5379290452841073
chr11:108225505	0.3593833067517278
chr11:108235710	0.3138923163497628
chr11:108235908	0.205670633171735
chr11:108236134	0.30642983276202346
chr13:32890576	0.42724593665950295
chr13:32893213	0.28292365293830374
chr13:32893437	0.3051456037810523
chr13:32899256	0.47742485027893594
chr13:32900242	0.580026592176045
chr13:32900439	0.3810862808938878
chr13:32900681	0.6922823013033821
chr13:32903565	0.3017125988524792
chr13:32905056	0.39603015554919363
chr13:32905208	0.4122410924845981
chr13:32906475	0.7646673221894461
chr13:32906654	0.4976884324034204
chr13:32906823	0.5195121147690959
chr13:32907012	0.5835495677200775
